"district","grape_type_code","grape_type_name","variety_code","variety_name","wt_price","brix_code","tons","row_type_code","row_type_name"
"12","6","Wine Grapes (Red)","6154","Zinfandel",167,"007600",285.2,"2","data_row"
"12","6","Wine Grapes (Red)","6154","Zinfandel",250,"000100",1854,"2","data_row"
"12","6","Wine Grapes (Red)","6154","Zinfandel",450,"000100",148.2,"2","data_row"
"12","6","Wine Grapes (Red)","6154","Zinfandel",605,"000100",42,"2","data_row"
"12","6","Wine Grapes (Red)","6154","Zinfandel",750,"067961",463,"2","data_row"
"12","6","Wine Grapes (Red)","6154","Zinfandel",1260,"000100",2.5,"2","data_row"
"12","6","Wine Grapes (Red)","6154","Zinfandel",341.2,"",2794.9,"3","summary_row"
"13","4","Raisin Grapes","4012","Fiesta",265,"001400",96.3,"2","data_row"
"13","4","Raisin Grapes","4012","Fiesta",267.65,"001400",570.1,"2","data_row"
"13","4","Raisin Grapes","4012","Fiesta",300,"000100",138.1,"2","data_row"
"13","4","Raisin Grapes","4012","Fiesta",340,"017400",1092.7,"2","data_row"
"13","4","Raisin Grapes","4012","Fiesta",311.54,"",1897.2,"3","summary_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",200,"000100",473.5,"2","data_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",250,"009300",290.9,"2","data_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",257.84,"009300",1486.2,"2","data_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",267.65,"001700",149.3,"2","data_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",275,"009300",11.1,"2","data_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",277.7,"009300",1026,"2","data_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",278.89,"009300",225.5,"2","data_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",279.26,"009300",110.3,"2","data_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",296.13,"000100",164,"2","data_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",296.15,"000100",1873.9,"2","data_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",300,"000100",10822.5,"2","data_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",350,"000100",483,"2","data_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",400,"000100",509.8,"2","data_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",429.25,"000100",409.4,"2","data_row"
"13","4","Raisin Grapes","4011","Thompson Seedless *",297.82,"",18035.4,"3","summary_row"
"13","5","Table Grapes","5041","Autumn King",275,"000100",1417.5,"2","data_row"
"13","5","Table Grapes","5041","Autumn King",275,"",1417.5,"3","summary_row"
"13","5","Table Grapes","5064","Flame Seedless *",174.63,"013600",71.8,"2","data_row"
"13","5","Table Grapes","5064","Flame Seedless *",174.63,"",71.8,"3","summary_row"
"13","5","Table Grapes","5058","Scarlet",200,"000100",1076.2,"2","data_row"
"13","5","Table Grapes","5058","Scarlet",200,"",1076.2,"3","summary_row"
"13","5","Table Grapes","5001","Other Table 2/",170,"000100",196.3,"2","data_row"
"13","5","Table Grapes","5001","Other Table 2/",170,"",196.3,"3","summary_row"
"13","7","Wine Grapes (White)","7062","Albarino *",500,"000100",11.6,"2","data_row"
"13","7","Wine Grapes (White)","7062","Albarino *",500,"",11.6,"3","summary_row"
"13","7","Wine Grapes (White)","7002","Burger *",152,"000800",1629.2,"2","data_row"
"13","7","Wine Grapes (White)","7002","Burger *",280,"000400",2030.7,"2","data_row"
"13","7","Wine Grapes (White)","7002","Burger *",315.33,"000100",1000,"2","data_row"
"13","7","Wine Grapes (White)","7002","Burger *",242.83,"",4659.9,"3","summary_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",142,"001000",376.8,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",150,"000100",28.8,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",150,"001000",20.5,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",167,"001000",180.4,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",175,"000100",6.8,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",192,"001000",2203.2,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",217,"001000",581.9,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",300,"000100",288,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",318,"000100",132.4,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",350,"000100",104.6,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",350,"001400",919.7,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",360,"001700",209.3,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",375,"000100",122.7,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",395,"001000",1327.3,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",400,"001000",6363.4,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",410,"001000",1022.1,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",415,"001000",4969.7,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",415,"001700",6252.9,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",415,"001900",296.1,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",417,"001000",333,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",419.93,"012610",138.8,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",420.82,"013600",695.7,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",425,"000100",174.2,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",425,"045460",4291.7,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",431.72,"012610",309.9,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",434.94,"013600",1433.5,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",436.57,"012610",151.3,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",439.97,"000100",76.3,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",440,"001300",2338.7,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",440,"001900",989.4,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",444.66,"013600",559.3,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",450,"000100",3786.2,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",450,"045460",381.9,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",455.49,"013600",3303.9,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",458.95,"011300",313.7,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",460,"001300",1388.8,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",465,"000100",6340.3,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",467,"001000",2069.1,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",468.77,"010110",904,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",475,"045460",8699,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",477.43,"011100",438.9,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",490.37,"011300",187.2,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",550,"000100",960.5,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",620,"000100",229,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",706.14,"000100",82.6,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",729.56,"000100",141,"2","data_row"
"13","7","Wine Grapes (White)","7004","Chardonnay *",427.12,"",66124.5,"3","summary_row"
"13","7","Wine Grapes (White)","7006","Chenin Blanc",150,"000100",118.9,"2","data_row"
"13","7","Wine Grapes (White)","7006","Chenin Blanc",167,"001000",300,"2","data_row"
"13","7","Wine Grapes (White)","7006","Chenin Blanc",316.29,"009300",163.5,"2","data_row"
"13","7","Wine Grapes (White)","7006","Chenin Blanc",325,"000100",844.8,"2","data_row"
"13","7","Wine Grapes (White)","7006","Chenin Blanc",334.7,"009300",421.5,"2","data_row"
"13","7","Wine Grapes (White)","7006","Chenin Blanc",340,"000800",6048.8,"2","data_row"
"13","7","Wine Grapes (White)","7006","Chenin Blanc",342,"000800",4147.4,"2","data_row"
"13","7","Wine Grapes (White)","7006","Chenin Blanc",367,"000800",2618.2,"2","data_row"
"13","7","Wine Grapes (White)","7006","Chenin Blanc",375,"037680",1345.1,"2","data_row"
"13","7","Wine Grapes (White)","7006","Chenin Blanc",400,"000100",3874.1,"2","data_row"
"13","7","Wine Grapes (White)","7006","Chenin Blanc",353.34,"",19882.3,"3","summary_row"
"13","7","Wine Grapes (White)","7066","Fiano",500,"013400",4,"2","data_row"
"13","7","Wine Grapes (White)","7066","Fiano",805.26,"000100",3.5,"2","data_row"
"13","7","Wine Grapes (White)","7066","Fiano",642.45,"",7.5,"3","summary_row"
"13","7","Wine Grapes (White)","7010","French Colombard",142,"001000",1429.3,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",150,"000100",63,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",150,"011300",52.1,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",167,"000600",1040.1,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",167,"000800",624.9,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",167,"001000",2730,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",250,"001000",927.7,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",250,"040340",233,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",257,"000800",4136.1,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",265,"000100",14292.4,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",265,"000800",7998.6,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",265,"001000",5474.4,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",266.97,"000100",2201.7,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",267,"006500",425.8,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",290,"000600",8389.8,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",291.08,"009300",3672.9,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",300,"000100",4118.8,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",300,"000800",11129.6,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",300,"006500",83.8,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",300,"009700",167.3,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",300,"011300",9329.2,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",310,"000600",6337.9,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",310,"006500",131.6,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",310,"007800",425.4,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",315,"000100",5105.7,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",315,"000600",691.8,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",315,"000800",2127.9,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",315.33,"000100",1373.1,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",316.98,"000100",2264.2,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",317,"006500",6319.9,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",320,"000100",9256.5,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",320.84,"009300",343.9,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",325,"000100",5844.2,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",325,"009670",865.5,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",325,"010600",684.1,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",325,"037680",20502.5,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",327.9,"005110",1184.6,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",328.13,"005110",1533.5,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",328.58,"005110",1097.3,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",335,"000100",1744.8,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",340,"000800",7981.6,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",342,"000600",2370.2,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",342,"006500",3783.8,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",342,"007800",1200.1,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",348.27,"008650",682.3,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",350,"000100",4891,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",350,"037680",31008.1,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",360,"000100",1023.9,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",400,"000100",1722,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",450,"000100",125,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",520.15,"009700",202.6,"2","data_row"
"13","7","Wine Grapes (White)","7010","French Colombard",309.57,"",201345.5,"3","summary_row"
"13","7","Wine Grapes (White)","7055","Grenache Blanc *",837,"000100",5.4,"2","data_row"
"13","7","Wine Grapes (White)","7055","Grenache Blanc *",1300,"000100",4.4,"2","data_row"
"13","7","Wine Grapes (White)","7055","Grenache Blanc *",1044.88,"",9.8,"3","summary_row"
"13","7","Wine Grapes (White)","7019","Malvasia Bianca",600,"009100",2,"2","data_row"
"13","7","Wine Grapes (White)","7019","Malvasia Bianca",2250,"000100",19.8,"2","data_row"
"13","7","Wine Grapes (White)","7019","Malvasia Bianca",2098.62,"",21.8,"3","summary_row"
"13","7","Wine Grapes (White)","7045","Marsanne",200,"000100",23.2,"2","data_row"
"13","7","Wine Grapes (White)","7045","Marsanne",500,"000100",834.5,"2","data_row"
"13","7","Wine Grapes (White)","7045","Marsanne",491.89,"",857.7,"3","summary_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",151.5,"000100",42.9,"2","data_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",175.19,"000100",11.9,"2","data_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",200,"000100",209.1,"2","data_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",275,"000100",248.3,"2","data_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",390,"001000",198.7,"2","data_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",400,"000100",135,"2","data_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",408.95,"011300",125.4,"2","data_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",410,"001000",1063,"2","data_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",415,"001000",3753.8,"2","data_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",450,"000100",511.9,"2","data_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",475,"000100",299.3,"2","data_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",500,"000100",1160.1,"2","data_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",515.16,"000100",57.5,"2","data_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",600,"000100",4.3,"2","data_row"
"13","7","Wine Grapes (White)","7022","Muscat Blanc *",419.36,"",7821.2,"3","summary_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",125,"000100",683.1,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",167,"001000",5541.7,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",260,"000600",1927.9,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",260,"000800",4641.4,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",260,"006500",1798.9,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",265,"000600",1278.2,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",265,"000800",27569.8,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",267,"000600",2922.3,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",267,"000800",680.1,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",285,"000800",1281.9,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",290,"000100",1095.7,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",290,"000800",6013.2,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",292,"000600",1036,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",300,"000100",532,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",300,"011100",407.1,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",300,"011300",252.3,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",309.55,"011300",792.4,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",310,"000600",1054.1,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",311.67,"010900",98.4,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",315,"055910",5469.3,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",320,"000100",955.8,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",350,"000100",567.8,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",350,"011200",20346.6,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",350,"055910",120,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",373.85,"010900",830.1,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",375,"000100",1031.3,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",375,"055910",3000.1,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",377.99,"010900",309.5,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",400,"000100",4020.3,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",400,"020600",260.2,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",425,"000100",4861.1,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",500,"000100",132.5,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",2100,"000100",16.6,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",2350,"000100",2,"2","data_row"
"13","7","Wine Grapes (White)","7049","Muscat Of Alexandria",302.34,"",101529.7,"3","summary_row"
"13","7","Wine Grapes (White)","7023","Muscat Orange",400,"000100",123.3,"2","data_row"
"13","7","Wine Grapes (White)","7023","Muscat Orange",450,"000100",73.1,"2","data_row"
"13","7","Wine Grapes (White)","7023","Muscat Orange",475,"000100",714.3,"2","data_row"
"13","7","Wine Grapes (White)","7023","Muscat Orange",462.84,"",910.7,"3","summary_row"
"13","7","Wine Grapes (White)","7026","Palomino *",304.75,"009300",11.2,"2","data_row"
"13","7","Wine Grapes (White)","7026","Palomino *",304.75,"",11.2,"3","summary_row"
"13","7","Wine Grapes (White)","7065","Picpoul Blanc",1368,"000100",1.6,"2","data_row"
"13","7","Wine Grapes (White)","7065","Picpoul Blanc",1368,"",1.6,"3","summary_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",375,"000100",12.7,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",385,"000100",42.7,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",385,"000700",2422.1,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",390,"001000",18.6,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",395,"001000",3661.6,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",400,"001000",7094.9,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",405.6,"009400",527.1,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",415,"001000",1077.8,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",415,"009000",1605.9,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",417,"001000",8686.6,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",440,"001000",433.3,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",440,"001300",1125,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",442,"001000",652.4,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",450,"000100",555.6,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",465,"001000",8074.6,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",467,"001000",1001.4,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",475,"000100",1340.4,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",475,"040240",155.1,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",482.11,"000100",8.8,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",487.95,"009300",915,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",492,"001000",1333.3,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",500,"000100",1848.7,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",500,"013400",2,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",518,"000100",8.7,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",550,"040240",1053.7,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",595,"000100",150.8,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",625.22,"000100",354.8,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",732.25,"000100",35.2,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",1000,"000100",2.1,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",1250,"000100",258.1,"2","data_row"
"13","7","Wine Grapes (White)","7044","Pinot Gris *",441.53,"",44459,"3","summary_row"
"13","7","Wine Grapes (White)","7042","Roussanne",200,"000100",10.9,"2","data_row"
"13","7","Wine Grapes (White)","7042","Roussanne",200,"",10.9,"3","summary_row"
"13","7","Wine Grapes (White)","7033","Sauvignon Blanc *",400,"000100",534,"2","data_row"
"13","7","Wine Grapes (White)","7033","Sauvignon Blanc *",500,"000100",667.4,"2","data_row"
"13","7","Wine Grapes (White)","7033","Sauvignon Blanc *",707,"000100",58.8,"2","data_row"
"13","7","Wine Grapes (White)","7033","Sauvignon Blanc *",776.84,"000100",251,"2","data_row"
"13","7","Wine Grapes (White)","7033","Sauvignon Blanc *",780.73,"000100",142.4,"2","data_row"
"13","7","Wine Grapes (White)","7033","Sauvignon Blanc *",800,"012900",319.8,"2","data_row"
"13","7","Wine Grapes (White)","7033","Sauvignon Blanc *",583.19,"",1973.4,"3","summary_row"
"13","7","Wine Grapes (White)","7036","Semillon",200,"000100",6.2,"2","data_row"
"13","7","Wine Grapes (White)","7036","Semillon",200,"",6.2,"3","summary_row"
"13","7","Wine Grapes (White)","7041","Symphony",265,"000800",2019,"2","data_row"
"13","7","Wine Grapes (White)","7041","Symphony",375,"052005",4635.9,"2","data_row"
"13","7","Wine Grapes (White)","7041","Symphony",341.63,"",6654.9,"3","summary_row"
"13","7","Wine Grapes (White)","7058","Triplett Blanc",175,"001400",2025.3,"2","data_row"
"13","7","Wine Grapes (White)","7058","Triplett Blanc",175,"",2025.3,"3","summary_row"
"13","7","Wine Grapes (White)","7064","Vermentino *",500,"013400",2,"2","data_row"
"13","7","Wine Grapes (White)","7064","Vermentino *",605.35,"000100",3.8,"2","data_row"
"13","7","Wine Grapes (White)","7064","Vermentino *",569.02,"",5.8,"3","summary_row"
"13","7","Wine Grapes (White)","7043","Viognier",600,"020600",1.3,"2","data_row"
"13","7","Wine Grapes (White)","7043","Viognier",2100,"000100",21.4,"2","data_row"
"13","7","Wine Grapes (White)","7043","Viognier",2100,"019000",2,"2","data_row"
"13","7","Wine Grapes (White)","7043","Viognier",2021.05,"",24.7,"3","summary_row"
"13","7","Wine Grapes (White)","7038","White Riesling *",1000,"000100",0.8,"2","data_row"
"13","7","Wine Grapes (White)","7038","White Riesling *",1000,"",0.8,"3","summary_row"
"13","6","Wine Grapes (Red)","6006","Alicante Bouschet *",125,"000100",44.4,"2","data_row"
"13","6","Wine Grapes (Red)","6006","Alicante Bouschet *",200,"000100",2.3,"2","data_row"
"13","6","Wine Grapes (Red)","6006","Alicante Bouschet *",250,"000100",0.3,"2","data_row"
"13","6","Wine Grapes (Red)","6006","Alicante Bouschet *",325,"001900",31.4,"2","data_row"
"13","6","Wine Grapes (Red)","6006","Alicante Bouschet *",445,"000100",829.3,"2","data_row"
"13","6","Wine Grapes (Red)","6006","Alicante Bouschet *",1000,"000100",2,"2","data_row"
"13","6","Wine Grapes (Red)","6006","Alicante Bouschet *",425.78,"",909.7,"3","summary_row"
"13","6","Wine Grapes (Red)","6019","Arinarnoa",500,"000100",849.7,"2","data_row"
"13","6","Wine Grapes (Red)","6019","Arinarnoa",500,"",849.7,"3","summary_row"
"13","6","Wine Grapes (Red)","6013","Barbera",200,"000100",7.2,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",267,"002000",340.6,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",290,"002000",768,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",300,"000100",484.3,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",300,"002000",781.6,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",300,"011100",121,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",310,"002000",2337.2,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",365,"000100",1398.3,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",365,"001900",9790.9,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",365,"002000",1511.5,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",375,"000100",700,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",377.27,"010900",857.2,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",377.5,"000100",10.4,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",382.06,"011100",503.1,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",397.69,"010900",717.2,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",400,"000100",286.1,"2","data_row"
"13","6","Wine Grapes (Red)","6013","Barbera",352.82,"",20614.6,"3","summary_row"
"13","6","Wine Grapes (Red)","6023","Cabernet Franc",200,"000100",30,"2","data_row"
"13","6","Wine Grapes (Red)","6023","Cabernet Franc",275.33,"000100",1.6,"2","data_row"
